,comment,author,author_url,published_at
661,cryingfacecryingfacecryingface,@user-vf7ku2sb6t,http://www.youtube.com/channel/UCaMRU2KvDUzpDyip2Ez4zmw,2023-12-13T18:35:31Z
662,wonder bisan donates profit videos charity doubt greedy people,@vondy9176,http://www.youtube.com/channel/UCiaudK5tJYkRNXAlcxO287A,2023-12-13T08:03:36Z
663,terrible god makes peace hate hamas caused innocent,@gerardbradshaw5644,http://www.youtube.com/channel/UCNhoj0sJfvS_k--4sPmdecw,2023-12-13T07:19:41Z
665,free palasten redheart,@naseerkhan5303,http://www.youtube.com/channel/UCuHO6tgl5m80KsXwvEhFL9g,2023-12-13T00:45:34Z
666,hope gazans learnt lesson stop terrorists activities rising land,@joemathews4600,http://www.youtube.com/channel/UCkmV_8w_4mPMOUhQqj3O1Vw,2023-12-12T20:22:15Z
668,sad millions people around world praying israel destroy hamas terrible hamas caused death destruction,@craigbrown8180,http://www.youtube.com/channel/UCFARPeFFgj9EIhMEOFJ5FYA,2023-12-12T16:05:46Z
669,palmsuptogetherpalmsuptogether,@NUllah-ns1lz,http://www.youtube.com/channel/UC4Fh4hS9hnhuYEIYHyYCC5w,2023-12-12T16:02:21Z
670,young woman kitten made cry could never handle cat dying death hope feed care love baby happy bisan also found kitten may new companion isnt lonely travels,@rosen1235,http://www.youtube.com/channel/UCK3DbUtvlgxHX0vUAovRmFA,2023-12-12T14:26:57Z
671,indonesia stand humanity gaza,@handsomeboy7214,http://www.youtube.com/channel/UCKChPxut5zLXFNVg_eKjOeQ,2023-12-12T13:48:15Z
672,hamas made people homeless hamas orcs taking food life security still afraid call brainwashed zombies hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas hamas,@YosiSarangaOfficial,http://www.youtube.com/channel/UCowgYL7Ew_Kaa8fvpyaExhQ,2023-12-12T13:28:45Z
673,south said,@frostacademy7071,http://www.youtube.com/channel/UC5hrxgh7VtFpTzh7JdalsVA,2023-12-12T12:18:12Z
675,live israel hamas killed israelis alarms home believe pictures dead kidnapped children,@user-sp9es9ib4l,http://www.youtube.com/channel/UCHRqGyakIKLE1W3NFf5OGcA,2023-12-12T09:29:20Z
676,hamas made people homeless would come end would release hostages,@jmorrison44601,http://www.youtube.com/channel/UCH9uHqg3cvi1H48hjwcJKwg,2023-12-12T09:10:37Z
677,netanyahus killing thousands palestinian civilians nothing going hamas palestinian civilians hamas,@barryirlandi4217,http://www.youtube.com/channel/UCRrxhC_y4ATEIENCuwq2IzA,2023-12-12T08:55:34Z
678,gazans treated animals israelis humans wants control entire palestine powermay great god free palestine zionist terrorists land grabbers land landless,@johnpaulrecto9238,http://www.youtube.com/channel/UCWe2h2Kk_EFQpdhM4Fvyq2Q,2023-12-12T07:21:47Z
680,way could directly help want send food something afraid guys wont get,@Mrs.Rodarte,http://www.youtube.com/channel/UCwJaIHOREJ8GgvUGxyOTjIg,2023-12-12T06:57:05Z
681,muslims behaving like innocent people earth facewithtearsofjoy,@psycho______,http://www.youtube.com/channel/UC_QplK778-n6dYXKgFvZLYw,2023-12-12T06:51:59Z
683,usa truly blessed thing busy filling greed material wants holiday children gaza dying thirst hunger idf usa bombs destroy kill everything ever owned heart bleeds palestinians,@jascam1,http://www.youtube.com/channel/UCa8KAtnTzwZocGte3DZ_XAA,2023-12-12T02:35:02Z
684,dont respond trolls payed harass pro palestine folks payed per comment per response give,@taix371,http://www.youtube.com/channel/UC6XTsWNasV90YXH_tROmD_A,2023-12-12T02:17:02Z
685,zionazis must prevail god bless foldedhands palistinens,@samstone4320,http://www.youtube.com/channel/UCLR9wzAtupH-pkrw1MFawOQ,2023-12-12T01:38:25Z
686,free free palestine,@user-mo8hk7en8e,http://www.youtube.com/channel/UCV0AyEYwG-ubWEtspsGlLFg,2023-12-12T00:24:20Z
687,bisan brave individual watching coverage throughout war deserve huge career journalism,@benschaeffer8102,http://www.youtube.com/channel/UCQz3n_6-UpRy7869AFmF5ZQ,2023-12-11T23:24:51Z
688,wrong evil hamas attacked israel many innocent palestine suffering bur israel people,@eckpl,http://www.youtube.com/channel/UCHi-fiHKdeN9gfSFYv120yg,2023-12-11T19:52:58Z
690,bisan great journalist keep going stay care ful stay alive good luck giving updates gaza free palestine,@shahinmistry1258,http://www.youtube.com/channel/UCxTTcgUp9tANcuBPd0mP2GA,2023-12-11T09:43:09Z
691,hello palestinian neighbors country also borders israel shoot rockets israel therefor dont live misery like stop shooting rockets live peace,@dreamrelaxation7239,http://www.youtube.com/channel/UCzWwj1vIIgKzP-FB-goc09Q,2023-12-11T09:35:04Z
693,palestinian spirit keep surviving even terrible circumstance inspiring,@sbeast64,http://www.youtube.com/channel/UCdVcHWF2_ZPwMzcpvumh-aA,2023-12-11T07:51:13Z
694,start peace within live peacefully stop complaining things startedpalestinians choiceso suffer itstop complaining,@doglover5195,http://www.youtube.com/channel/UCYVwM-clxjWyrlppCzAAFsQ,2023-12-11T06:25:00Z
695,hamas makes hopelesswhy fighting youre capablethen israel fight back act victim cry cry baby,@doglover5195,http://www.youtube.com/channel/UCYVwM-clxjWyrlppCzAAFsQ,2023-12-11T06:23:41Z
696,complicity palestinian genocide else apartheid disabilities displacements exactly condemnation israel govt primarily unlimited support britain following suit beyond human compensation playing peoples lives way solve animosities indifferences biases world history marked every palestinian death every family suffering every disability whatsoever every trauma child adult goes every unborn dead baby every old palestinian broken bone every doctor nurse vain effort death every historianpoet journalists death challending true coverage every people personally witnessing social media viewing tragic incidents,@real_horizons,http://www.youtube.com/channel/UCRc757yLFEptzuXxh6c3pUQ,2023-12-11T05:00:29Z
698,hamas made people homeless really expected holocaust launched israel october wont lead attack,@aviel_amir,http://www.youtube.com/channel/UCf8PobuPgTG6pQYA95G5Qag,2023-12-11T00:37:03Z
699,palestine free yes israel land jews israelites claim land live peace within learn suffer cause stop picking israelis till learn lesson easy way hard way simple minded people choose suffer jews suffered years share fate people inflicted long victim wheel turns turn maybe bring change said simple one sided ignorent mind,@rigel472-ql9dd,http://www.youtube.com/channel/UCGy3wn4qbH0dyz36OFxIpBg,2023-12-10T19:33:39Z
700,hamas made homeless gaza could hong kong middle east instead hamas elected put money towards destroying israel killing jews palestinians finally telling truth courageous one old woman told jezera hamas took humanitarian aid tunnels said afraid hamas let shoot hamas shoots fellow palestinians hamas wants complete allegiance jew hatred,@jenhorn5859,http://www.youtube.com/channel/UCNT0Yf2aOTJX8cPKznHaRxA,2023-12-10T18:55:08Z
701,whats middle crater looks distinctly like tunnel shaft whats center bomb crater thinkingface,@almostthere100,http://www.youtube.com/channel/UC0Z_Neq-5TcYS6YfBohIT4w,2023-12-10T18:36:39Z
702,think hamas made people homeless correct wrong shouldnt murdered raped killed women babies october,@madebysuperstar,http://www.youtube.com/channel/UCBUa8rrBgTSB2jZ9fYj2fBg,2023-12-10T18:15:14Z
703,thanks israel redheartisraelfoldedhandsredheartisraelfoldedhands,@itayguma8035,http://www.youtube.com/channel/UCZyMu4JBY7G49MYvtElbq8g,2023-12-10T17:54:10Z
706,says one found anything one girl cat saying home left hyporcite lady bisan,@ricks1129,http://www.youtube.com/channel/UCxRI0pM7WZmQQobKp3UuWnQ,2023-12-10T16:25:30Z
707,whenever see ladys videos israel please remember nothing say oct hamas attack isralies civilians matter fact atrocities done hamas since,@ricks1129,http://www.youtube.com/channel/UCxRI0pM7WZmQQobKp3UuWnQ,2023-12-10T16:17:00Z
708,victoryhandlightskintonevictoryhandlightskintonevictoryhandlightskintonevictoryhandlightskintonevictoryhandlightskintonefoldedhandslightskintonefoldedhandslightskintonefoldedhandslightskintonepalmsuptogetherlightskintonepalmsuptogetherlightskintonepalmsuptogetherlightskintonepalmsuptogetherlightskintonebrokenheartbrokenheartbrokenheart,@Mohammad-1990,http://www.youtube.com/channel/UCwh4LmNXP9hZw0zjN3sFvyA,2023-12-10T09:35:50Z
710,correction hamas made people homeless using hide perpetrating october truth,@BernardakHerbert,http://www.youtube.com/channel/UC1mmCTSbU-tCSByO7kdDp_A,2023-12-10T02:22:59Z
712,blame building tunnels attacking neighbors hamas stands homelessness fighters hope people wont try attacking israel,@anthonymartinez4307,http://www.youtube.com/channel/UCaplcAlzLAd-jqhDzbVMwkA,2023-12-09T23:55:28Z
713,braintrusts gaza never heard danger uxos guessbrilliant,@dannyderden8545,http://www.youtube.com/channel/UCCm4noawluJ7af5yB4ore1A,2023-12-09T22:46:43Z
715,hamas didnt come hace enemy inside attack october people would hace normal life point jams knew going start hell people didnt care hams israel guilty disaster dont forget started please must said,@user-ho6bs7us9m,http://www.youtube.com/channel/UCvRr-8-xzBAvK9-t52vrR7Q,2023-12-09T21:57:14Z
717,israel triggered far current carnage hamas triggered even hisbollah stupid try pulling wont attack north know would arafat beirut assets floating shore tunisia hamas leashed calling stand heres bill tragic ppl trying make life idf pulled extraction scheme civilians didnt big mistake imo isreal lost chapter information front didnt better opponents opened next pages book written even blood big failure israel never thought tent city rallying evacuation civilians order build better case wonder anyone stupid informational chessboard,@Hooderlein,http://www.youtube.com/channel/UCr-7nn1CwhOBMPX03qmP-Fg,2023-12-09T21:26:39Z
718,know know leaders,@yg1141,http://www.youtube.com/channel/UCFuqUE9Xy9lUsvbKctMVC6A,2023-12-09T21:20:24Z
719,allah help please foldedhands,@sulemanraja6554,http://www.youtube.com/channel/UCtHmRsAh1sQHRPHgTHnInZw,2023-12-09T18:11:33Z
720,god bless bisan commend showing truth may god protect innocent people brutal injustice,@Tony-fb1gd,http://www.youtube.com/channel/UCtCZEaB0XpMz7NV8rIexbYw,2023-12-09T18:08:37Z
721,israel terriorest country,@PARVEZ.KHAN..,http://www.youtube.com/channel/UCkNHfC9iV1VoJEGKzFDH_9Q,2023-12-09T17:54:36Z
722,organisation gibe donations pls let know bisan,@arsalaerumahmed2949,http://www.youtube.com/channel/UCY7IcIkzjwq2bJyqcqapoDA,2023-12-09T17:18:09Z
723,rest life hate israel united states actually push needed migrate monster empire idea many people theyve accidentally awakened,@jasminerosewater3891,http://www.youtube.com/channel/UCoh_ZkTBN8oPVpuv3e0Tbyg,2023-12-09T16:49:38Z
724,school raised million bake sales donated palestine help palestinians smilingfacewithsmilingeyespalestinianterritories,@space_bud-vi9if,http://www.youtube.com/channel/UCaRoESkSoqnW4kAd19_GCaA,2023-12-09T16:49:30Z
725,clappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintone,@drarunjind,http://www.youtube.com/channel/UC9W2JxaA-IWsgHpyOF60e6Q,2023-12-09T16:02:28Z
726,stand isreal,@judycunningham6053,http://www.youtube.com/channel/UCKv3enoxvQxBIClAbPJJQ4A,2023-12-09T12:07:41Z
727,watermelonredheartwatermelonredheartwatermelonredheartwatermelonredheart,@pizzazombie7373,http://www.youtube.com/channel/UC9WM8jeLeSSIg1JB--YBzLg,2023-12-09T11:40:11Z
729,gaza power flexedbicepssmilingfacewithsmilingeyesflexedbiceps israel israel israel israel israel,@mariamontoya3318,http://www.youtube.com/channel/UCYEULTW93W9EYlfV7aYKFUQ,2023-12-09T09:16:18Z
731,shouting free palestine free israelis muslim extremists,@alsjrals2941,http://www.youtube.com/channel/UCOksYzeaCGO55pkSR09rYWw,2023-12-09T08:49:33Z
732,palestinians teach resilience focus forebearance patience true content matter pure love god blessings optimism,@latlota9659,http://www.youtube.com/channel/UC80ujunzqvtPea_t7ebL31A,2023-12-09T08:39:31Z
734,long live israel,@user-et6zf7wx7x,http://www.youtube.com/channel/UCc6mLhQRSIsMKmAyBgeF8AQ,2023-12-09T05:42:35Z
735,redheartredheartredheartisraelisraelisraelredheartredheartredheart,@user-cp7tn1be2t,http://www.youtube.com/channel/UCl8u3AM6_p-qrSOb-xMT0mQ,2023-12-09T04:08:24Z
736,cryingface,@jollydone8202,http://www.youtube.com/channel/UCorcyXdlZtw7LDEPBn9iP7Q,2023-12-09T03:57:43Z
737,free elections chose hamas,@robertbodell7221,http://www.youtube.com/channel/UCG88ifzlOmERlCWhZnr8IOA,2023-12-09T03:54:30Z
738,strongflexedbiceps palestinepalestinianterritories sister brother allah indexpointingup great,@syedhammad2277,http://www.youtube.com/channel/UC_t6elieAEUefC6uJqt9PAw,2023-12-09T02:31:30Z
739,dont speak muslims animals abuses double standardof courseyour still muslim,@michellepoto7577,http://www.youtube.com/channel/UCcoT8jRuAD4UkfmYkVVCvwQ,2023-12-09T01:46:46Z
740,brutal war started,@revchamendez6692,http://www.youtube.com/channel/UCsO7PVPg2nFfeiZcohkkLrQ,2023-12-09T01:35:28Z
742,beautiful soul thank sharing stories,@jillflores3076,http://www.youtube.com/channel/UC9cVpUJAmBdJm426B4Rg9MA,2023-12-08T23:14:04Z
743,never destroy nation level faith never,@sammydernawi689,http://www.youtube.com/channel/UCfwWu_uHePAYZljKq35ZHBA,2023-12-08T23:12:40Z
744,hamas blame long live israel,@Yara8765,http://www.youtube.com/channel/UCR3YNOS1byHFsYpP4Un5ZMw,2023-12-08T22:10:41Z
745,hamas allowed steal plan attacks quietness matter time hamas attacks whole ideology hamas hatred destruction,@drSJV,http://www.youtube.com/channel/UCRCXZRGlkrxM6p9-vZgvKQA,2023-12-08T22:10:16Z
746,lets help rebuild tyrants oustedbuild love hope aid going peoplenot power redheart,@jocelyntawhai5745,http://www.youtube.com/channel/UCa6T3LFkUu6gzBLsbH2P6IA,2023-12-08T21:58:11Z
748,war also happening israel,@bela-lw8cl,http://www.youtube.com/channel/UCijGtmU95YJw25OwHFhhNWQ,2023-12-08T21:33:46Z
749,foldedhandskissingcatgrinningcat,@natjarasmussen1229,http://www.youtube.com/channel/UC7Ef78aPIy8wvD5OpeODT_Q,2023-12-08T21:28:54Z
751,sorry bisan able palestinians may allah protect please get well keep going,@Chipsplease539,http://www.youtube.com/channel/UCFIaXJmPySAHMJQHadEaDaA,2023-12-08T20:59:43Z
752,afghan german feel lost german political situation,@Zetorah,http://www.youtube.com/channel/UCebAk8kTc6CH0u47g-NE_jA,2023-12-08T20:28:13Z
753,redheart palestine indonesia love,@moeslemhidayat1890,http://www.youtube.com/channel/UCY2cYMpFfHp0LGnaonldCtg,2023-12-08T20:03:17Z
754,one responsible war,@paulluzhou8295,http://www.youtube.com/channel/UCjsXyS2AXoOk03JXTIT0o-w,2023-12-08T19:59:46Z
755,allah hamary palestine people madad farma ameen cryingface,@humashoaib9277,http://www.youtube.com/channel/UCr9935tHwp4btla11RMe41w,2023-12-08T19:21:37Z
757,israeli regime criminal one masterminded december attack america,@rabahhacker808,http://www.youtube.com/channel/UCXutbFFU7timLxXGAzyB4Uw,2023-12-08T18:50:19Z
758,loudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceredheart,@user-if9od6lt2m,http://www.youtube.com/channel/UCNdKY03C8MMDwMi36Dk7n6Q,2023-12-08T18:32:41Z
759,loudlycryingface,@user-if9od6lt2m,http://www.youtube.com/channel/UCNdKY03C8MMDwMi36Dk7n6Q,2023-12-08T18:32:29Z
760,cryingfacecryingfacecryingfacecryingfacecryingface,@ysufynusov9839,http://www.youtube.com/channel/UC0HHp-DeXa4AUGtnGt-mx5Q,2023-12-08T18:27:14Z
763,jesus lord please bring peace palestinianscryingface,@willleonhardt3827,http://www.youtube.com/channel/UCnQkMbipd0HEc9TKnsepcGQ,2023-12-08T17:25:54Z
765,news bisan think day thinking everyongcryingface,@Bellaciaociaociao28,http://www.youtube.com/channel/UCw2zQ71NH-_52R2xUYkzCRQ,2023-12-08T16:54:52Z
767,palestinians dont even look like arabs dna google triune brain theory backwards evolution develop self awareness predators saviors many years palestinians free sunrise,@AndrewTheLithualienGuy,http://www.youtube.com/channel/UCcYD8DZoYlBc-xUP3Gn888Q,2023-12-08T16:45:31Z
770,hamas made people homeless blame goverment people called hamas hamas dogs really think israel going pick nick october,@ninaosborne2004,http://www.youtube.com/channel/UCM3FfH2kHtCjQjATEJFDPjQ,2023-12-08T16:24:26Z
774,read bible mislead imagination limited brain,@DeusVox,http://www.youtube.com/channel/UCQtJG_qoqtcQI043Zj5bxiQ,2023-12-08T15:10:13Z
776,way saying one helped shameful,@bluecrow234,http://www.youtube.com/channel/UCV2afLqABFWMBAqZEHjRbgw,2023-12-08T14:50:06Z
778,main cause misfortunes irans dictator khamenei hamas fact main cause misfortunes killing excellency president jimmy carter expelled iranian emperor installed regime mullahs,@MyemailLaptop2,http://www.youtube.com/channel/UCpHQXhbnAikjKgZd4dNPIyQ,2023-12-08T14:25:33Z
